Date,Equity,Cash
2023-02-17,1947839.8282116074,272.86821160733234
2023-02-21,1923337.1882116073,272.86821160733234
2023-02-22,1914538.1482116072,272.86821160733234
2023-02-23,1900835.3082116074,272.86821160733234
2023-02-24,1868875.0682116072,272.86821160733234
2023-02-27,1871052.948211607,272.86821160733234
2023-02-28,1845846.1082116072,272.86821160733234
2023-03-01,1881242.7482116078,272.86821160733234
2023-03-02,1894323.1396116074,1383.4296116073965
2023-03-03,1952817.1896116075,1383.4296116073965
2023-03-06,1940101.3096116076,1383.4296116073965
2023-03-07,1908938.4496116075,1383.4296116073965
2023-03-08,1908459.4896116075,1383.4296116073965
2023-03-09,1848723.2696116073,1383.4296116073965
2023-03-10,1821966.9596116075,1383.4296116073965
2023-03-13,1838551.4196116074,1383.4296116073965
2023-03-14,1863002.9896116073,1383.4296116073965
2023-03-15,1831354.2196116075,1383.4296116073965
2023-03-16,1820409.7287981757,1265528.7732775458
2023-03-17,1808073.8031866797,1265528.7732775458
2023-03-20,1817918.8246577033,1265528.7732775458
2023-03-21,1832389.8691370734,1265528.7732775458
2023-03-22,1813174.2065584906,1265528.7732775458
2023-03-23,1815665.1559469947,1265528.7732775458
2023-03-24,1822782.037847782,1265528.7732775458
2023-03-27,1825035.7065584906,1265528.7732775458
2023-03-28,1822544.8024180182,1265528.7732775458
2023-03-29,1838439.2142279395,1265528.7732775458
2023-03-30,1844725.839996601,1265528.7732775458
2023-03-31,1860976.0823271521,1265528.7732775458
2023-04-03,1865364.8246577033,1265528.7732775458
2023-04-04,1858959.6037981757,1265528.7732775458
2023-04-05,1855282.567756916,1265528.7732775458
2023-04-06,1830815.596812122,548.4168121222174
2023-04-10,1853873.2968121222,548.4168121222174
2023-04-11,1864475.2268121224,548.4168121222174
2023-04-12,1853879.5068121222,548.4168121222174
2023-04-13,1890877.6668121223,548.4168121222174
2023-04-14,1893799.2768121222,548.4168121222174
2023-04-17,1895773.1668121223,548.4168121222174
2023-04-18,1903535.0768121225,548.4168121222174
2023-04-19,1922519.386812122,548.4168121222174
2023-04-20,1889086.9968121224,548.4168121222174
2023-04-21,1900119.926812122,548.4168121222174
2023-04-24,1918697.3768121223,548.4168121222174
2023-04-25,1856159.8268121225,548.4168121222174
2023-04-26,1874648.5468121222,548.4168121222174
2023-04-27,1897816.9148121222,807.5648121222112
2023-04-28,1928106.4548121223,807.5648121222112
2023-05-01,1950638.804812122,807.5648121222112
2023-05-02,1924397.8548121222,807.5648121222112
2023-05-03,1906899.3048121221,807.5648121222112
2023-05-04,1888276.9150121221,96.88501212222036
2023-05-05,1917821.6850121222,96.88501212222036
2023-05-08,1924753.5850121225,96.88501212222036
2023-05-09,1918420.0150121222,96.88501212222036
2023-05-10,1934647.1150121223,96.88501212222036
2023-05-11,1927276.5750121223,96.88501212222036
2023-05-12,1915246.2350121224,96.88501212222036
2023-05-15,1931185.2950121225,96.88501212222036
2023-05-16,1937717.7750121225,96.88501212222036
2023-05-17,1963859.4350121222,96.88501212222036
2023-05-18,2009145.3750121226,96.88501212222036
2023-05-19,1993030.8750121226,96.88501212222036
2023-05-22,1995680.9450121224,96.88501212222036
2023-05-23,1964011.6850121222,96.88501212222036
2023-05-24,1970212.525012122,96.88501212222036
2023-05-25,2080580.082012122,100.27201212215004
2023-05-26,2132167.9620121224,100.27201212215004
2023-05-30,2150762.162012122,100.27201212215004
2023-05-31,2131241.362012122,100.27201212215004
2023-06-01,2149397.280212122,16009.680212122155
2023-06-02,2159360.2602121225,16009.680212122155
2023-06-05,2139973.8102121223,16009.680212122155
2023-06-06,2158672.1002121223,16009.680212122155
2023-06-07,2128638.940212122,16009.680212122155
2023-06-08,2149349.459812122,97485.72981212215
2023-06-09,2160625.329812122,97485.72981212215
2023-06-12,2183259.7598121217,97485.72981212215
2023-06-13,2177493.759812122,97485.72981212215
2023-06-14,2165956.689812122,97485.72981212215
2023-06-15,2195812.9006121224,902.6906121222128
2023-06-16,2190790.370612122,902.6906121222128
2023-06-20,2199533.3706121226,902.6906121222128
2023-06-21,2187224.8406121223,902.6906121222128
2023-06-22,2205638.580612122,902.6906121222128
2023-06-23,2201242.2906121225,902.6906121222128
2023-06-26,2173035.5006121225,902.6906121222128
2023-06-27,2210265.660612122,902.6906121222128
2023-06-28,2218853.8906121226,902.6906121222128
2023-06-29,2220548.971712122,181.53171212220332
2023-06-30,2252652.6117121223,181.53171212220332
2023-07-03,2222254.641712122,181.53171212220332
2023-07-05,2239032.731712122,181.53171212220332
2023-07-06,2188065.927312122,54005.67731212231
2023-07-07,2172673.557312122,54005.67731212231
2023-07-10,2210972.0673121223,54005.67731212231
2023-07-11,2202543.9373121224,54005.67731212231
2023-07-12,2246915.5873121223,54005.67731212231
2023-07-13,2246389.5573121225,54005.67731212231
2023-07-14,2287215.2673121225,54005.67731212231
2023-07-17,2280232.8573121224,54005.67731212231
2023-07-18,2291957.717312122,54005.67731212231
2023-07-19,2292303.867312122,54005.67731212231
2023-07-20,2250295.097312122,54005.67731212231
2023-07-21,2223059.477312122,54005.67731212231
2023-07-24,2198393.407312122,54005.67731212231
2023-07-25,2248287.3673121226,54005.67731212231
2023-07-26,2253037.077312122,54005.67731212231
2023-07-27,2259762.667712122,130461.35771212232
2023-07-28,2296852.867712122,130461.35771212232
2023-07-31,2275376.357712122,130461.35771212232
2023-08-01,2280134.4777121223,130461.35771212232
2023-08-02,2247187.277712122,130461.35771212232
2023-08-03,2203141.2043121224,2578.954312122223
2023-08-04,2208704.7443121225,2578.954312122223
2023-08-07,2273154.344312122,2578.954312122223
2023-08-08,2256212.6443121224,2578.954312122223
2023-08-09,2203783.7843121225,2578.954312122223
2023-08-10,2191738.3943121224,2578.954312122223
2023-08-11,2165321.324312122,2578.954312122223
2023-08-14,2189548.9943121225,2578.954312122223
2023-08-15,2177361.8343121223,2578.954312122223
2023-08-16,2127362.7943121227,2578.954312122223
2023-08-17,2062825.4739121222,925.6339121222263
2023-08-18,2055297.023912122,925.6339121222263
2023-08-21,2060963.1439121221,925.6339121222263
2023-08-22,2062279.4939121222,925.6339121222263
2023-08-23,2113747.6839121226,925.6339121222263
2023-08-24,2028537.6771121223,366.58711212221533
2023-08-25,2042729.0671121222,366.58711212221533
2023-08-28,2040496.3971121223,366.58711212221533
2023-08-29,2087105.4271121223,366.58711212221533
2023-08-30,2088877.997112122,366.58711212221533
2023-08-31,2076112.9462121222,101660.42621212208
2023-09-01,2083262.956212122,101660.42621212208
2023-09-05,2077117.8462121221,101660.42621212208
2023-09-06,2059392.4562121225,101660.42621212208
2023-09-07,2024567.1163121222,934.0963121221284
2023-09-08,2038084.776312122,934.0963121221284
2023-09-11,2047381.5663121224,934.0963121221284
2023-09-12,2057499.4263121223,934.0963121221284
2023-09-13,2036875.646312122,934.0963121221284
2023-09-14,2010354.1622121218,16352.092212121817
2023-09-15,1987824.7722121216,16352.092212121817
2023-09-18,1991929.9322121218,16352.092212121817
2023-09-19,1976171.9722121218,16352.092212121817
2023-09-20,1964404.9522121218,16352.092212121817
2023-09-21,1915122.9822121216,16352.092212121817
2023-09-22,1912280.882212122,16352.092212121817
2023-09-25,1930056.592212122,16352.092212121817
2023-09-26,1905233.402212122,16352.092212121817
2023-09-27,1912681.7222121218,16352.092212121817
2023-09-28,1927802.9534121216,28.013412121741567
2023-09-29,1900282.7634121215,28.013412121741567
2023-10-02,1878342.6734121218,28.013412121741567
2023-10-03,1863695.1234121216,28.013412121741567
2023-10-04,1827637.4734121219,28.013412121741567
2023-10-05,1825228.2934121217,28.013412121741567
2023-10-06,1847588.6434121218,28.013412121741567
2023-10-09,1913635.8434121218,28.013412121741567
2023-10-10,1924429.1834121218,28.013412121741567
2023-10-11,1935250.3734121216,28.013412121741567
2023-10-12,1926009.6926121216,1283.8326121217397
2023-10-13,1915285.9326121213,1283.8326121217397
2023-10-16,1936988.8826121218,1283.8326121217397
2023-10-17,1949738.1826121216,1283.8326121217397
2023-10-18,1936271.282612122,1283.8326121217397
2023-10-19,1910802.8579121218,1940.377912121825
2023-10-20,1880132.7379121217,1940.377912121825
2023-10-23,1865198.307912122,1940.377912121825
2023-10-24,1860377.9279121216,1940.377912121825
2023-10-25,1844850.9379121219,1940.377912121825
2023-10-26,1843438.7245121219,1843438.7245121219
2023-10-27,1843438.7245121219,1843438.7245121219
2023-10-30,1843438.7245121219,1843438.7245121219
2023-10-31,1843438.7245121219,1843438.7245121219
2023-11-01,1843438.7245121219,1843438.7245121219
2023-11-02,1843438.7245121219,1843438.7245121219
2023-11-03,1843438.7245121219,1843438.7245121219
2023-11-06,1843438.7245121219,1843438.7245121219
2023-11-07,1843438.7245121219,1843438.7245121219
2023-11-08,1843438.7245121219,1843438.7245121219
2023-11-09,1843438.7245121219,1843438.7245121219
2023-11-10,1843438.7245121219,1843438.7245121219
2023-11-13,1843438.7245121219,1843438.7245121219
2023-11-14,1843438.7245121219,1843438.7245121219
2023-11-15,1843438.7245121219,1843438.7245121219
2023-11-16,1802982.749012122,721.4490121220588
2023-11-17,1792182.1090121223,721.4490121220588
2023-11-20,1803897.779012122,721.4490121220588
2023-11-21,1811816.849012122,721.4490121220588
2023-11-22,1827845.2090121224,721.4490121220588
2023-11-24,1836758.7690121222,721.4490121220588
2023-11-27,1839617.9690121221,721.4490121220588
2023-11-28,1834861.659012122,721.4490121220588
2023-11-29,1817728.0890121222,721.4490121220588
2023-11-30,1830859.369012122,721.4490121220588
2023-12-01,1812119.689012122,721.4490121220588
2023-12-04,1818130.7790121222,721.4490121220588
2023-12-05,1818423.6090121223,721.4490121220588
2023-12-06,1780817.2690121222,721.4490121220588
2023-12-07,1771637.0347121223,39.87471212213859
2023-12-08,1777200.734712122,39.87471212213859
2023-12-11,1806665.534712122,39.87471212213859
2023-12-12,1813143.074712122,39.87471212213859
2023-12-13,1804321.9047121222,39.87471212213859
2023-12-14,1734010.2891121223,12.349112122086808
2023-12-15,1744704.929112122,12.349112122086808
2023-12-18,1754492.839112122,12.349112122086808
2023-12-19,1768491.239112122,12.349112122086808
2023-12-20,1740692.6491121221,12.349112122086808
2023-12-21,1750897.4565121222,1727.926512122096
2023-12-22,1758574.4065121221,1727.926512122096
2023-12-26,1762729.4365121222,1727.926512122096
2023-12-27,1772968.066512122,1727.926512122096
2023-12-28,1790807.806512122,1727.926512122096
2023-12-29,1794106.626512122,1727.926512122096
2024-01-02,1807832.606512122,1727.926512122096
2024-01-03,1811498.4665121222,1727.926512122096
2024-01-04,1801977.581312122,81174.77131212206
2024-01-05,1813325.421312122,81174.77131212206
2024-01-08,1831880.091312122,81174.77131212206
2024-01-09,1837216.231312122,81174.77131212206
2024-01-10,1826076.231312122,81174.77131212206
2024-01-11,1800632.0073121218,2175.0373121220036
2024-01-12,1796789.877312122,2175.0373121220036
2024-01-16,1824589.957312122,2175.0373121220036
2024-01-17,1831484.0473121218,2175.0373121220036
2024-01-18,1836091.9083121219,1073.4283121219923
2024-01-19,1882706.3283121218,1073.4283121219923
2024-01-22,1868337.6683121216,1073.4283121219923
2024-01-23,1869252.3283121218,1073.4283121219923
2024-01-24,1894771.118312122,1073.4283121219923
2024-01-25,1911705.7084121222,1323.4984121220186
2024-01-26,1911032.3684121221,1323.4984121220186
2024-01-29,1925076.688412122,1323.4984121220186
2024-01-30,1899937.768412122,1323.4984121220186
2024-01-31,1865263.378412122,1323.4984121220186
2024-02-01,1891928.754512122,1951.2945121219673
2024-02-02,1894401.554512122,1951.2945121219673
2024-02-05,1884195.8845121218,1951.2945121219673
2024-02-06,1885328.754512122,1951.2945121219673
2024-02-07,1901998.8645121218,1951.2945121219673
2024-02-08,1920776.010312122,878.6403121219482
2024-02-09,1792743.850312122,878.6403121219482
2024-02-12,1804258.200312122,878.6403121219482
2024-02-13,1785545.0403121219,878.6403121219482
2024-02-14,1806307.180312122,878.6403121219482
2024-02-15,1840191.2169121217,12124.386912121903
2024-02-16,1792401.886912122,12124.386912121903
2024-02-20,1769194.0869121219,12124.386912121903
2024-02-21,1769821.2069121217,12124.386912121903
2024-02-22,1827506.858512122,101810.3085121219
2024-02-23,1823876.258512122,101810.3085121219
2024-02-26,1830082.7085121218,101810.3085121219
2024-02-27,1845546.608512122,101810.3085121219
2024-02-28,1835039.498512122,101810.3085121219
2024-02-29,1875157.3113121218,30190.45131212182
2024-03-01,1911043.931312122,30190.45131212182
2024-03-04,1920529.7313121222,30190.45131212182
2024-03-05,1906976.1713121221,30190.45131212182
2024-03-06,1910184.1113121216,30190.45131212182
2024-03-07,1924479.761312122,30190.45131212182
2024-03-08,1904424.7713121218,30190.45131212182
2024-03-11,1859154.2913121218,30190.45131212182
2024-03-12,1894680.991312122,30190.45131212182
2024-03-13,1889158.6913121217,30190.45131212182
2024-03-14,1852285.8913121219,30190.45131212182
2024-03-15,1844830.4413121217,30190.45131212182
2024-03-18,1839677.1913121222,30190.45131212182
2024-03-19,1838221.511312122,30190.45131212182
2024-03-20,1870820.4213121217,30190.45131212182
2024-03-21,1900618.8920121219,1218.8520121218025
2024-03-22,1884327.022012122,1218.8520121218025
2024-03-25,1854078.8020121218,1218.8520121218025
2024-03-26,1838127.3420121218,1218.8520121218025
2024-03-27,1865915.9620121222,1218.8520121218025
2024-03-28,1869307.572012122,1218.8520121218025
2024-04-01,1871319.5620121218,1218.8520121218025
2024-04-02,1826606.502012122,1218.8520121218025
2024-04-03,1822359.2120121222,1218.8520121218025
2024-04-04,1759130.004212122,73613.3742121218
2024-04-05,1785429.704212122,73613.3742121218
2024-04-08,1766308.1342121218,73613.3742121218
2024-04-09,1759463.9142121219,73613.3742121218
2024-04-10,1705815.4342121216,73613.3742121218
2024-04-11,1738082.5916121216,2348.861612121691
2024-04-12,1711329.6116121216,2348.861612121691
2024-04-15,1676972.4116121219,2348.861612121691
2024-04-16,1676282.2316121217,2348.861612121691
2024-04-17,1647998.7716121217,2348.861612121691
2024-04-18,1641633.841412122,100076.30141212174
2024-04-19,1572026.6614121217,100076.30141212174
2024-04-22,1594699.3514121217,100076.30141212174
2024-04-23,1661802.8314121217,100076.30141212174
2024-04-24,1636272.6914121215,100076.30141212174
2024-04-25,1605072.8514121217,100076.30141212174
2024-04-26,1629168.6014121217,100076.30141212174
2024-04-29,1625014.861412122,100076.30141212174
2024-04-30,1605666.0214121216,100076.30141212174
2024-05-01,1594016.7214121218,100076.30141212174
2024-05-02,1608542.2662121216,886.4662121217989
2024-05-03,1651361.9562121218,886.4662121217989
2024-05-06,1687608.3162121219,886.4662121217989
2024-05-07,1663182.5862121216,886.4662121217989
2024-05-08,1693632.2662121218,886.4662121217989
2024-05-09,1730425.484212122,56990.9542121218
2024-05-10,1731267.974212122,56990.9542121218
2024-05-13,1713567.0842121218,56990.9542121218
2024-05-14,1725445.694212122,56990.9542121218
2024-05-15,1771486.504212122,56990.9542121218
2024-05-16,1740659.9042121219,592.554212121795
2024-05-17,1719726.5242121215,592.554212121795
2024-05-20,1726223.8842121218,592.554212121795
2024-05-21,1758173.8942121218,592.554212121795
2024-05-22,1740300.7942121217,592.554212121795
2024-05-23,1790986.9965121215,1316.016512121787
2024-05-24,1848274.0865121216,1316.016512121787
2024-05-28,1871896.3465121218,1316.016512121787
2024-05-29,1834752.256512122,1316.016512121787
2024-05-30,1834206.696512122,1316.016512121787
2024-05-31,1803947.9665121217,1316.016512121787
2024-06-03,1780625.396512122,1316.016512121787
2024-06-04,1773564.0565121218,1316.016512121787
2024-06-05,1828077.7865121218,1316.016512121787
2024-06-06,1786266.3965121217,1316.016512121787
2024-06-07,1782325.656512122,1316.016512121787
2024-06-10,1830003.8065121218,1316.016512121787
2024-06-11,1829055.406512122,1316.016512121787
2024-06-12,1843723.4865121217,1316.016512121787
2024-06-13,1835279.6435121219,840.0135121217754
2024-06-14,1833147.4335121217,840.0135121217754
2024-06-17,1856252.2335121217,840.0135121217754
2024-06-18,1899788.8235121218,840.0135121217754
2024-06-20,1888920.9035121216,840.0135121217754
2024-06-21,1860608.3835121219,840.0135121217754
2024-06-24,1817478.0135121217,840.0135121217754
2024-06-25,1856214.1035121216,840.0135121217754
2024-06-26,1830026.9435121217,840.0135121217754
2024-06-27,1804094.9094121219,965.8194121217675
2024-06-28,1784696.9094121216,965.8194121217675
2024-07-01,1794435.489412122,965.8194121217675
2024-07-02,1802246.0394121215,965.8194121217675
2024-07-03,1839803.6694121219,965.8194121217675
2024-07-05,1811134.5453121215,3929.0553121217818
2024-07-08,1846963.235312122,3929.0553121217818
2024-07-09,1861638.9753121217,3929.0553121217818
2024-07-10,1885983.1453121218,3929.0553121217818
2024-07-11,1856915.1052121217,4103.74521212175
2024-07-12,1866259.055212122,4103.74521212175
2024-07-15,1791969.7952121217,4103.74521212175
2024-07-16,1786648.2252121218,4103.74521212175
2024-07-17,1670114.2852121214,4103.74521212175
2024-07-18,1651945.7116121217,11258.361612121633
2024-07-19,1632733.8316121215,11258.361612121633
2024-07-22,1700961.6016121216,11258.361612121633
2024-07-23,1696521.9516121217,11258.361612121633
2024-07-24,1600261.0516121218,11258.361612121633
2024-07-25,1537043.1133121215,35021.943312121555
2024-07-26,1551397.7349121214,406623.2349121215
2024-07-29,1537371.6549121214,406623.2349121215
2024-07-30,1466003.5449121215,406623.2349121215
2024-07-31,1511929.4649121214,406623.2349121215
2024-08-01,1464501.7379121215,7500.337912121526
2024-08-02,1443914.1879121216,7500.337912121526
2024-08-05,1388102.0879121216,7500.337912121526
2024-08-06,1400577.0879121216,7500.337912121526
2024-08-07,1382875.7579121215,7500.337912121526
2024-08-08,1406293.5447121216,1735.6847121214669
2024-08-09,1418205.9847121215,1735.6847121214669
2024-08-12,1429117.3447121216,1735.6847121214669
2024-08-13,1465822.1047121217,1735.6847121214669
2024-08-14,1476287.2247121215,1735.6847121214669
2024-08-15,1478726.6847121215,1735.6847121214669
2024-08-16,1487682.7647121216,1735.6847121214669
2024-08-19,1501051.2247121215,1735.6847121214669
2024-08-20,1498194.9047121215,1735.6847121214669
2024-08-21,1514988.8047121216,1735.6847121214669
2024-08-22,1500361.9506121215,64.25061212148285
2024-08-23,1514500.9006121217,64.25061212148285
2024-08-26,1510439.4406121215,64.25061212148285
2024-08-27,1520968.7506121215,64.25061212148285
2024-08-28,1509855.9806121215,64.25061212148285
2024-08-29,1499201.9550121215,22460.75501212146
2024-08-30,1500632.5250121215,22460.75501212146
2024-09-03,1478234.1150121216,22460.75501212146
2024-09-04,1471286.9950121215,22460.75501212146
2024-09-05,1457519.2562121213,18040.856212121493
2024-09-06,1451614.3162121214,18040.856212121493
2024-09-09,1470166.0162121214,18040.856212121493
2024-09-10,1490488.5462121214,18040.856212121493
2024-09-11,1504581.6462121215,18040.856212121493
2024-09-12,1509104.2598121213,49.109812121489085
2024-09-13,1516003.1098121214,49.109812121489085
2024-09-16,1524772.9698121212,49.109812121489085
2024-09-17,1511261.7498121215,49.109812121489085
2024-09-18,1513064.5498121213,49.109812121489085
2024-09-19,1496586.309812121,49.109812121489085
2024-09-20,1503559.9698121217,49.109812121489085
2024-09-23,1532843.0898121214,49.109812121489085
2024-09-24,1532902.5998121211,49.109812121489085
2024-09-25,1537578.8198121213,49.109812121489085
2024-09-26,1533375.0048121216,71416.7248121215
2024-09-27,1524981.7848121217,71416.7248121215
2024-09-30,1535232.1548121215,71416.7248121215
2024-10-01,1528592.7548121216,71416.7248121215
2024-10-02,1526771.9148121215,71416.7248121215
2024-10-03,1517643.5632121216,2057.8432121214864
2024-10-04,1514004.8332121216,2057.8432121214864
2024-10-07,1516769.2632121213,2057.8432121214864
2024-10-08,1527644.9932121215,2057.8432121214864
2024-10-09,1542390.9932121215,2057.8432121214864
2024-10-10,1518497.6232121214,2057.8432121214864
2024-10-11,1543967.9132121215,2057.8432121214864
2024-10-14,1563022.8332121214,2057.8432121214864
2024-10-15,1566195.1832121215,2057.8432121214864
2024-10-16,1572882.3132121214,2057.8432121214864
2024-10-17,1569682.4932121213,2057.8432121214864
2024-10-18,1567362.7432121213,2057.8432121214864
2024-10-21,1557694.9432121215,2057.8432121214864
2024-10-22,1557831.6432121214,2057.8432121214864
2024-10-23,1553063.1932121215,2057.8432121214864
2024-10-24,1537915.2095121215,1814.4995121214452
2024-10-25,1547248.2395121215,1814.4995121214452
2024-10-28,1567551.6995121215,1814.4995121214452
2024-10-29,1566589.6795121215,1814.4995121214452
2024-10-30,1551230.3595121214,1814.4995121214452
2024-10-31,1520612.4295121215,108846.12951212144
2024-11-01,1511277.6195121214,108846.12951212144
2024-11-04,1507447.1895121215,108846.12951212144
2024-11-05,1600048.5595121214,108846.12951212144
2024-11-06,1618204.2295121215,108846.12951212144
2024-11-07,1651513.8795121214,2787.0395121214387
2024-11-08,1718818.8395121214,2787.0395121214387
2024-11-11,1733432.0795121214,2787.0395121214387
2024-11-12,1692140.7895121214,2787.0395121214387
2024-11-13,1712832.0595121214,2787.0395121214387
2024-11-14,1685076.4161121214,74285.9361121215
2024-11-15,1710899.4861121215,74285.9361121215
2024-11-18,1680519.0161121213,74285.9361121215
2024-11-19,1724409.3361121214,74285.9361121215
2024-11-20,1730132.1161121214,74285.9361121215
2024-11-21,1728676.9161121214,74285.9361121215
2024-11-22,1762945.9061121214,74285.9361121215
2024-11-25,1750896.7661121215,74285.9361121215
2024-11-26,1771564.6961121215,74285.9361121215
2024-11-27,1762000.8861121214,74285.9361121215
2024-11-29,1771094.0619121213,1454.241912121477
2024-12-02,1764524.3419121213,1454.241912121477
2024-12-03,1773649.5219121217,1454.241912121477
2024-12-04,1807523.9019121213,1454.241912121477
2024-12-05,1837520.8863121215,2361.606312121454
2024-12-06,1839399.9663121216,2361.606312121454
2024-12-09,1752713.7463121216,2361.606312121454
2024-12-10,1723714.0163121214,2361.606312121454
2024-12-11,1779363.9663121214,2361.606312121454
2024-12-12,1741598.6163121215,2361.606312121454
2024-12-13,1751442.3963121215,2361.606312121454
2024-12-16,1761151.6463121213,2361.606312121454
2024-12-17,1726980.9963121214,2361.606312121454
2024-12-18,1660155.3963121215,2361.606312121454
2024-12-19,1728931.7713121215,110162.21131212145
2024-12-20,1787559.4113121217,110162.21131212145
2024-12-23,1804654.3713121216,110162.21131212145
2024-12-24,1830485.3313121216,110162.21131212145
2024-12-26,1823635.2913121216,110162.21131212145
2024-12-27,1780715.6513121217,110162.21131212145
2024-12-30,1760043.5313121213,110162.21131212145
2024-12-31,1740192.0513121216,110162.21131212145
2025-01-02,1767718.9713121213,110162.21131212145
2025-01-03,1838319.2913121216,110162.21131212145
2025-01-06,1863169.1313121214,110162.21131212145
2025-01-07,1845612.6113121214,110162.21131212145
2025-01-08,1843260.6113121214,110162.21131212145
2025-01-10,1872608.0299121216,1197.209912121456
2025-01-13,1835500.5899121214,1197.209912121456
2025-01-14,1900741.4699121215,1197.209912121456
2025-01-15,1898615.9499121213,1197.209912121456
2025-01-16,1922554.1239121212,2888.2839121213765
2025-01-17,1944469.4439121212,2888.2839121213765
2025-01-21,2020578.7039121212,2888.2839121213765
2025-01-22,2019005.2439121213,2888.2839121213765
2025-01-23,2017371.5672121213,104723.31721212137
2025-01-24,1998980.1472121214,104723.31721212137
2025-01-27,1755954.3572121211,104723.31721212137
2025-01-28,1817092.1172121214,104723.31721212137
2025-01-29,1831153.2872121215,104723.31721212137
2025-01-30,1859074.6017121216,1147.7417121214821
2025-01-31,1840003.9017121217,1147.7417121214821
2025-02-03,1809417.6517121217,1147.7417121214821
2025-02-04,1946908.8717121214,1147.7417121214821
2025-02-05,1926658.7517121218,1147.7417121214821
2025-02-06,2017847.9106121215,28633.450612121494
2025-02-07,1989611.1106121216,28633.450612121494
2025-02-10,1958606.0306121216,28633.450612121494
2025-02-11,1936902.5306121216,28633.450612121494
2025-02-12,1983002.3706121214,28633.450612121494
2025-02-13,1983172.0138121217,1386.713812121423
2025-02-14,2008639.0538121213,1386.713812121423
2025-02-18,2015576.4938121215,1386.713812121423
2025-02-19,2045335.2138121214,1386.713812121423
2025-02-20,1972738.4138121211,52.13381212140666
2025-02-21,1873463.5138121215,52.13381212140666
2025-02-24,1864540.9438121214,52.13381212140666
2025-02-25,1825007.2938121213,52.13381212140666
2025-02-26,1850681.7338121212,52.13381212140666
2025-02-27,1780752.0382121212,233.61821212124778
2025-02-28,1802129.3682121213,233.61821212124778
2025-03-03,1753978.7082121214,233.61821212124778
2025-03-04,1717927.8382121213,233.61821212124778
2025-03-05,1721709.1982121211,233.61821212124778
2025-03-06,1657397.871112121,236.27111212117597
2025-03-07,1645364.7511121212,236.27111212117597
2025-03-10,1606869.8111121212,236.27111212117597
2025-03-11,1622773.3311121212,236.27111212117597
2025-03-12,1621125.931112121,236.27111212117597
2025-03-13,1629819.286612121,1629819.286612121
2025-03-14,1629819.286612121,1629819.286612121
2025-03-17,1629819.286612121,1629819.286612121
2025-03-18,1629819.286612121,1629819.286612121
2025-03-19,1629819.286612121,1629819.286612121
2025-03-20,1629819.286612121,1629819.286612121
2025-03-21,1629819.286612121,1629819.286612121
2025-03-24,1629819.286612121,1629819.286612121
2025-03-25,1629819.286612121,1629819.286612121
2025-03-26,1629819.286612121,1629819.286612121
2025-03-27,1629819.286612121,1629819.286612121
2025-03-28,1629819.286612121,1629819.286612121
2025-03-31,1629819.286612121,1629819.286612121
2025-04-01,1629819.286612121,1629819.286612121
2025-04-02,1629819.286612121,1629819.286612121
2025-04-03,1629819.286612121,1629819.286612121
2025-04-04,1629819.286612121,1629819.286612121
2025-04-07,1623032.4790375056,1140884.1680404963
2025-04-08,1607897.7900345149,1140884.1680404963
2025-04-09,1695462.7960464777,1140884.1680404963
2025-04-10,1656617.0704452815,1140884.1680404963
2025-04-11,1674274.2534363093,1140884.1680404963
2025-04-14,1684652.2960464777,1140884.1680404963
2025-04-15,1681913.6558410944,1140884.1680404963
2025-04-16,1657698.1314422907,1140884.1680404963
2025-04-17,1658707.107043487,1140884.1680404963
2025-04-21,1634131.2656357111,1140884.1680404963
2025-04-22,1659067.4790375056,1140884.1680404963
2025-04-23,1675427.3448440852,1140884.1680404963
2025-04-24,1697624.9180404963,1140884.1680404963
2025-04-25,1705408.4912369074,1140884.1680404963
2025-04-28,1706129.1802398982,1140884.1680404963
2025-04-29,1712759.607043487,1140884.1680404963
2025-04-30,1712903.777835113,1140884.1680404963
2025-05-01,1721335.9546387019,1140884.1680404963
2025-05-02,1737984.107043487,1140884.1680404963
2025-05-05,1731497.7960464777,1140884.1680404963
2025-05-06,1721552.1558410944,1140884.1680404963
2025-05-07,1726525.0034363093,1140884.1680404963
2025-05-08,1734164.4058410944,1140884.1680404963
2025-05-09,1732506.771647674,1140884.1680404963
2025-05-12,1771280.4668381037,1140884.1680404963
2025-05-13,1779856.8144333186,1140884.1680404963
2025-05-14,1781154.021647674,1140884.1680404963
2025-05-15,1787352.0460464777,1140884.1680404963
2025-05-16,1795351.8204452815,1140884.1680404963
2025-05-19,1796937.3692428889,1140884.1680404963
2025-05-20,1792036.607043487,1140884.1680404963
2025-05-21,1770271.4912369074,1140884.1680404963
2025-05-22,1751366.2774049432,475.1374049433507
2025-05-23,1762711.2474049435,475.1374049433507
2025-05-27,1755442.8174049433,475.1374049433507
2025-05-28,1739116.3074049433,475.1374049433507
2025-05-29,1732487.4874049434,475.1374049433507
2025-05-30,1748899.8074049433,475.1374049433507
2025-06-02,1758433.4274049432,475.1374049433507
2025-06-03,1810610.2274049432,475.1374049433507
2025-06-04,1794712.2674049432,475.1374049433507
2025-06-05,1809055.0582049435,80437.35820494335
2025-06-06,1821647.9382049434,80437.35820494335
2025-06-09,1807021.2282049432,80437.35820494335
2025-06-10,1795271.5182049435,80437.35820494335
2025-06-11,1806394.9082049436,80437.35820494335
2025-06-12,1821261.9590049433,823.1790049433475
2025-06-13,1812802.7190049435,823.1790049433475
